id,host_id,host_is_superhost,neighbourhood_group,neighbourhood_cleansed,latitude,longitude,room_type,accommodates,bedrooms,bathrooms,price,minimum_nights,number_of_reviews,reviews_per_month,review_scores_rating,availability_365
1000840,200357,f,Manhattan,Lower East Side,40.75709,-73.96609,Entire home/apt,4,2,2.5,$253.52,5,51,0.55,4.91,324
1000841,200015,f,Brooklyn,DUMBO,40.66291,-73.93018,Entire home/apt,2,1,1.2,$259.78,1,125,1.95,4.95,238
1000842,200242,f,Manhattan,SoHo,40.77947,-73.9595,Private room,3,1,2.0,$141.11,2,8,2.21,4.84,178
1000843,200153,t,Bronx,Riverdale,40.83535,-73.86375,Entire home/apt,2,1,1.0,$202.76,3,3,0.82,4.68,255
1000844,200053,f,Manhattan,Midtown,40.80125,-73.97524,Entire home/apt,6,4,3.0,$303.76,2,10,3.15,4.93,210
1000845,200149,f,Manhattan,SoHo,40.77424,-73.96137,Entire home/apt,2,1,1.0,$129.36,2,0,,5.0,226
1000846,200358,t,Manhattan,Upper East Side,40.79263,-73.97943,Private room,3,1,1.0,$145.81,2,1,2.24,4.9,71
1000847,200219,t,Staten Island,St. George,40.54972,-74.15935,Private room,2,1,1.0,$50.08,1,57,1.83,4.86,64
1000848,200113,t,Brooklyn,Williamsburg,40.68836,-73.95583,Entire home/apt,2,2,1.5,$194.76,2,20,0.64,4.78,165
1000849,200288,t,Brooklyn,Williamsburg,40.67804,-73.95406,Private room,2,1,1.0,$178.11,2,27,4.47,4.87,213
1000850,200277,f,Manhattan,Midtown,40.75412,-73.98133,Private room,2,1,1.0,$245.34,30,47,1.33,4.66,16
1000851,200083,f,Brooklyn,Brooklyn Heights,40.6883,-73.97975,Private room,2,1,1.5,$96.42,1,6,0.99,4.94,335
1000852,200218,t,Manhattan,Greenwich Village,40.78688,-73.98899,Private room,2,1,1.0,$166.74,7,17,1.86,4.51,172
1000853,200226,f,Queens,Sunnyside,40.73733,-73.78419,Private room,1,1,1.0,$71.86,2,35,4.01,4.67,128
1000854,200270,f,Manhattan,Harlem,40.78052,-73.97375,Entire home/apt,3,1,1.2,$272.41,1,1,0.52,4.84,2
1000855,200015,t,Manhattan,Lower East Side,40.771,-73.99138,Entire home/apt,3,1,1.0,$225.40,3,5,2.31,4.85,247
1000856,200290,t,Manhattan,Upper East Side,40.80857,-73.98418,Entire home/apt,4,2,2.0,$222.44,1,132,1.11,4.67,69
1000857,200339,t,Brooklyn,Bushwick,40.70172,-73.95709,Private room,2,1,1.5,$110.06,30,12,2.53,4.94,51
1000858,200265,f,Brooklyn,DUMBO,40.68608,-73.96127,Private room,1,1,1.0,$96.33,7,19,2.42,4.5,258
1000859,200199,t,Manhattan,Lower East Side,40.79095,-73.97608,Private room,1,1,1.0,$119.28,1,7,0.34,4.7,238
1000860,200158,t,Brooklyn,Greenpoint,40.67351,-73.93505,Hotel room,2,2,1.0,$525.12,1,45,1.06,4.95,93
1000861,200333,f,Brooklyn,Brooklyn Heights,40.67116,-73.96562,Entire home/apt,3,1,1.0,$228.23,2,23,0.67,4.83,46
1000862,200397,f,Brooklyn,Greenpoint,40.68962,-73.96139,Private room,2,1,1.0,$122.09,2,30,2.84,4.78,74
1000863,200207,t,Manhattan,Greenwich Village,40.79085,-73.95661,Private room,2,1,1.5,$118.28,2,16,1.91,4.74,90
1000864,200174,t,Manhattan,Lower East Side,40.77747,-73.95346,Shared room,1,1,1.0,$98.55,2,33,3.02,4.65,85
1000865,200184,f,Brooklyn,Greenpoint,40.68543,-73.95464,Hotel room,2,1,1.0,$291.85,2,30,2.43,4.94,5
1000866,200265,f,Manhattan,Chelsea,40.80412,-73.98833,Private room,2,1,1.0,$345.25,1,6,0.85,4.86,229
1000867,200246,f,Manhattan,SoHo,40.77745,-73.97429,Entire home/apt,6,4,3.5,$336.33,5,28,0.81,4.82,350
1000868,200036,f,Queens,Sunnyside,40.73728,-73.77817,Private room,2,1,1.5,$65.70,5,51,1.74,4.83,316
1000869,200373,t,Bronx,Riverdale,40.86059,-73.86144,Entire home/apt,4,3,2.2,$107.11,2,51,5.37,4.94,42
1000870,200259,t,Manhattan,Chelsea,40.7789,-73.99859,Private room,1,1,1.0,$166.05,7,25,1.18,4.88,311
1000871,200019,f,Manhattan,Lower East Side,40.76339,-73.9447,Private room,1,1,1.0,$89.64,1,27,1.74,4.68,197
1000872,200023,t,Brooklyn,Williamsburg,40.65066,-73.95597,Entire home/apt,4,2,2.0,$151.04,1,79,2.34,4.79,302
1000873,200104,f,Manhattan,Upper East Side,40.80027,-73.96805,Private room,2,1,1.0,$202.56,2,28,1.35,4.46,181
1000874,200241,f,Manhattan,Harlem,40.79702,-73.96306,Entire home/apt,5,2,1.5,$192.06,2,161,5.44,4.92,168
1000875,200391,f,Manhattan,Upper East Side,40.80514,-73.96677,Entire home/apt,2,2,2.0,$331.17,2,51,1.04,4.91,202
1000876,200361,t,Brooklyn,Bed-Stuy,40.68815,-73.95506,Entire home/apt,5,2,2.0,$166.79,7,24,0.5,4.83,193
1000877,200204,f,Brooklyn,Brooklyn Heights,40.68699,-73.95014,Private room,2,1,1.5,$66.28,30,13,2.39,4.85,30
1000878,200253,f,Manhattan,Harlem,40.7763,-73.95778,Private room,2,1,2.0,$78.58,2,8,0.66,4.87,101
1000879,200142,t,Manhattan,Hell's Kitchen,40.79662,-73.94587,Private room,2,1,1.0,$103.26,3,82,1.08,4.54,63
1000880,200302,t,Manhattan,Upper East Side,40.80745,-73.95744,Entire home/apt,5,3,2.2,$307.72,1,71,1.68,4.62,345
1000881,200143,f,Brooklyn,Greenpoint,40.65239,-73.91678,Private room,3,1,1.5,$194.95,1,27,1.16,4.92,90
1000882,200271,f,Manhattan,Harlem,40.79687,-73.98269,Private room,2,1,1.0,$140.51,3,3,1.55,4.97,249
1000883,200307,f,Manhattan,Harlem,40.79403,-73.98676,Entire home/apt,3,2,1.5,$357.79,2,39,1.47,4.82,182
1000884,200110,t,Brooklyn,Brooklyn Heights,40.68748,-73.96394,Entire home/apt,5,2,1.5,$185.32,2,35,4.58,4.43,301
1000885,200008,f,Manhattan,Hell's Kitchen,40.77098,-73.96055,Entire home/apt,5,2,1.5,$291.35,2,29,1.99,4.42,365
1000886,200069,f,Brooklyn,Park Slope,40.69429,-73.93932,Private room,2,1,1.5,$99.27,2,9,1.28,4.8,350
1000887,200190,f,Manhattan,Chelsea,40.77881,-74.00292,Private room,2,1,1.0,$64.83,1,14,0.88,4.83,279
1000888,200179,f,Manhattan,Harlem,40.77996,-73.9632,Private room,1,1,1.5,$98.86,2,17,0.91,4.79,204
1000889,200063,f,Manhattan,Midtown,40.77835,-73.97154,Entire home/apt,2,1,1.2,$319.08,1,18,0.18,4.94,88
1000890,200068,f,Brooklyn,Park Slope,40.67542,-73.94903,Private room,1,1,1.0,$137.94,1,38,3.51,4.71,292
1000891,200206,t,Queens,Ridgewood,40.72934,-73.79899,Entire home/apt,3,1,1.0,$140.83,2,38,1.24,4.85,284
1000892,200006,f,Queens,Flushing,40.74985,-73.828,Entire home/apt,6,3,2.2,$221.12,1,3,2.12,4.45,158
1000893,200119,f,Manhattan,Upper East Side,40.77491,-73.98425,Private room,2,1,2.0,$127.53,7,22,1.41,4.84,362
1000894,200313,t,Brooklyn,Brooklyn Heights,40.68149,-73.94304,Entire home/apt,2,1,1.0,$158.06,1,40,1.81,4.92,129
1000895,200031,f,Manhattan,Upper East Side,40.80743,-73.94193,Private room,2,1,1.0,$203.62,1,22,0.54,4.92,247
1000896,200006,f,Manhattan,Greenwich Village,40.7715,-73.97119,Entire home/apt,4,2,1.5,$175.49,2,19,2.54,4.64,139
1000897,200207,t,Queens,Long Island City,40.73114,-73.80687,Private room,2,1,1.0,$103.58,2,6,0.32,4.92,188
1000898,200157,t,Manhattan,Harlem,40.79253,-73.97479,Entire home/apt,4,2,2.0,$159.60,1,49,1.17,4.61,90
1000899,200067,f,Manhattan,Chelsea,40.76709,-73.97539,Private room,2,1,1.0,$130.46,1,11,1.86,4.66,55
1000900,200387,t,Manhattan,Upper East Side,40.76813,-73.95565,Entire home/apt,4,2,1.5,$199.16,30,51,1.97,4.83,225
1000901,200330,f,Manhattan,Hell's Kitchen,40.81162,-73.96753,Entire home/apt,4,3,2.2,$255.76,3,1,0.93,4.36,333
1000902,200370,t,Manhattan,Upper East Side,40.78477,-73.96891,Private room,3,1,1.5,$66.09,2,79,0.3,4.66,326
1000903,200353,f,Brooklyn,Williamsburg,40.69593,-73.92679,Entire home/apt,3,2,1.5,$350.26,2,103,2.0,4.72,164
1000904,200336,t,Manhattan,Upper East Side,40.78137,-73.96741,Private room,1,1,1.5,$141.81,1,24,0.93,4.94,35
1000905,200379,t,Queens,Astoria,40.73799,-73.81197,Hotel room,2,1,1.0,$215.70,2,1,1.95,4.84,329
1000906,200394,f,Queens,Ridgewood,40.74639,-73.76888,Entire home/apt,3,1,1.2,$220.76,2,3,1.37,4.76,28
1000907,200289,f,Manhattan,Harlem,40.80058,-73.98988,Entire home/apt,2,1,1.0,$187.45,7,28,0.35,4.83,79
1000908,200140,t,Manhattan,Midtown,40.75355,-73.96057,Private room,1,1,2.0,$104.68,1,52,2.34,4.71,357
1000909,200300,t,Manhattan,Chelsea,40.7717,-73.96689,Shared room,1,1,1.0,$28.91,5,45,0.54,4.8,168
1000910,200013,f,Brooklyn,Park Slope,40.70123,-73.95405,Private room,2,1,1.0,$69.69,1,67,0.8,4.7,32
1000911,200152,f,Manhattan,Harlem,40.77744,-73.96705,Entire home/apt,4,2,1.5,$394.68,1,9,3.33,4.46,92
1000912,200313,f,Brooklyn,Williamsburg,40.65874,-73.95557,Private room,2,1,1.5,$84.35,1,22,1.37,4.86,111
1000913,200352,f,Manhattan,Harlem,40.78347,-73.97571,Entire home/apt,4,2,2.0,$324.40,1,41,0.94,4.86,208
1000914,200109,f,Brooklyn,Crown Heights,40.68733,-73.90271,Shared room,1,1,1.0,$83.46,30,5,5.81,4.73,193
1000915,200376,f,Manhattan,Harlem,40.78459,-73.98383,Shared room,1,1,1.0,$63.97,2,56,0.5,4.73,263
1000916,200356,f,Manhattan,Harlem,40.80437,-73.99503,Entire home/apt,3,1,1.2,$263.44,1,51,2.96,4.88,246
1000917,200149,f,Bronx,Mott Haven,40.82397,-73.87373,Entire home/apt,5,2,2.5,$172.27,30,9,1.53,4.72,117
1000918,200367,t,Brooklyn,Bushwick,40.67396,-73.95349,Entire home/apt,2,1,1.0,$182.48,7,10,0.21,4.69,227
1000919,200204,t,Manhattan,Greenwich Village,40.78263,-73.96708,Entire home/apt,4,3,2.8,$324.54,3,69,1.1,4.68,8
1000920,200307,t,Queens,Flushing,40.74423,-73.79353,Private room,1,1,1.0,$72.82,30,50,4.3,4.64,198
1000921,200021,t,Brooklyn,Williamsburg,40.66977,-73.92898,Entire home/apt,2,1,1.0,$93.28,1,27,2.8,4.9,276
1000922,200060,t,Queens,Astoria,40.71593,-73.81939,Entire home/apt,6,3,2.2,$57.95,5,24,0.55,4.99,128
1000923,200021,f,Brooklyn,Bed-Stuy,40.69629,-73.92707,Entire home/apt,4,2,2.5,$194.39,3,33,1.67,4.8,301
1000924,200363,f,Manhattan,SoHo,40.77122,-73.97719,Hotel room,2,2,1.0,$252.55,7,17,1.28,4.72,61
1000925,200382,f,Manhattan,Upper East Side,40.76935,-73.9663,Private room,1,1,1.0,$56.24,3,22,1.24,4.92,1
1000926,200245,t,Manhattan,Hell's Kitchen,40.80908,-73.96066,Entire home/apt,2,1,1.2,$480.69,2,2,0.88,4.72,359
1000927,200390,t,Brooklyn,Bed-Stuy,40.69374,-73.9319,Entire home/apt,2,1,1.2,$480.30,3,18,1.53,4.89,330
1000928,200073,f,Brooklyn,DUMBO,40.6782,-73.92795,Hotel room,2,2,1.0,$110.03,1,26,0.76,4.89,356
1000929,200076,t,Manhattan,Chelsea,40.79428,-73.94961,Private room,3,1,1.0,$155.82,2,15,2.64,4.84,171
1000930,200186,f,Manhattan,Midtown,40.77621,-73.99727,Entire home/apt,5,2,2.5,$254.41,1,5,1.23,4.62,244
1000931,200078,f,Queens,Sunnyside,40.74388,-73.78965,Entire home/apt,6,3,3.2,$116.01,30,11,2.8,4.48,87
1000932,200390,t,Staten Island,St. George,40.57506,-74.1538,Entire home/apt,3,1,1.2,$166.96,1,47,0.84,4.61,82
1000933,200065,t,Brooklyn,Bushwick,40.71652,-73.95383,Entire home/apt,5,2,1.5,$179.74,2,6,0.83,4.78,4
1000934,200342,f,Manhattan,Chelsea,40.7703,-73.96992,Private room,2,1,1.0,$102.42,2,26,1.3,4.53,348
1000935,200290,f,Manhattan,Hell's Kitchen,40.80081,-73.93702,Private room,2,1,1.0,$84.58,30,8,0.74,4.55,38
1000936,200056,f,Manhattan,Hell's Kitchen,40.79296,-73.99026,Entire home/apt,2,2,2.0,$323.11,2,81,1.21,4.96,321
1000937,200331,f,Queens,Sunnyside,40.75776,-73.79519,Private room,2,1,1.0,$71.25,3,43,0.77,4.83,300
1000938,200259,t,Manhattan,SoHo,40.77053,-73.98739,Entire home/apt,4,3,2.2,$512.66,7,101,1.77,4.94,74
1000939,200190,f,Brooklyn,Park Slope,40.69074,-73.94062,Private room,2,1,1.0,$99.35,2,35,0.63,4.87,100
1000940,200006,t,Manhattan,Harlem,40.78828,-73.9519,Private room,2,1,1.5,$72.26,2,59,2.44,4.8,140
1000941,200006,t,Brooklyn,Bushwick,40.66617,-73.92371,Entire home/apt,4,3,2.2,$138.21,3,11,1.41,4.65,92
1000942,200191,f,Brooklyn,DUMBO,40.67041,-73.91174,Entire home/apt,3,2,2.0,$197.08,30,22,1.09,4.77,118
1000943,200148,f,Queens,Ridgewood,40.73718,-73.8087,Private room,1,1,1.0,$60.12,3,7,0.47,4.86,287
1000944,200258,t,Manhattan,Chelsea,40.75272,-73.95907,Entire home/apt,2,1,1.8,$296.36,1,16,0.41,4.67,108
1000945,200218,t,Manhattan,Lower East Side,40.77749,-73.97353,Entire home/apt,5,2,1.5,$142.90,7,3,4.13,4.9,42
1000946,200090,t,Manhattan,Harlem,40.79459,-73.95604,Private room,2,1,1.0,$186.05,2,4,1.92,4.87,135
1000947,200312,t,Queens,Ridgewood,40.74656,-73.81252,Hotel room,4,1,1.0,$152.45,2,102,1.85,4.86,329
1000948,200352,t,Queens,Flushing,40.74959,-73.80359,Entire home/apt,4,2,1.5,$118.30,5,12,0.79,4.46,216
1000949,200010,f,Brooklyn,Greenpoint,40.64436,-73.96188,Private room,2,1,1.0,$59.90,1,44,2.1,4.77,155
1000950,200087,f,Brooklyn,DUMBO,40.68147,-73.95888,Entire home/apt,2,1,1.2,$167.15,3,185,1.3,4.87,38
1000951,200250,f,Brooklyn,Bushwick,40.67688,-73.93913,Private room,2,1,1.0,$116.68,2,17,1.06,4.98,281
1000952,200326,f,Manhattan,Lower East Side,40.78038,-73.97862,Private room,2,1,1.0,$155.42,7,3,0.49,4.95,327
1000953,200151,f,Queens,Flushing,40.70944,-73.79457,Private room,3,1,1.0,$54.17,1,2,1.77,4.82,357
1000954,200113,f,Manhattan,Lower East Side,40.75213,-73.98149,Entire home/apt,4,2,1.5,$299.84,2,3,4.4,4.69,25
1000955,200030,f,Manhattan,Greenwich Village,40.76918,-73.97479,Private room,1,1,1.0,$130.79,5,23,3.31,4.73,31
1000956,200128,t,Brooklyn,Bed-Stuy,40.675,-73.9298,Private room,2,1,1.0,$77.21,1,21,2.54,4.75,45
1000957,200078,f,Manhattan,Greenwich Village,40.80685,-73.98797,Entire home/apt,5,2,1.5,$431.11,1,53,0.52,4.54,155
1000958,200055,f,Manhattan,Upper East Side,40.81299,-73.98289,Entire home/apt,2,1,1.0,$309.33,30,10,0.5,4.44,243
1000959,200305,f,Brooklyn,DUMBO,40.68079,-73.93654,Entire home/apt,2,2,1.5,$153.78,1,3,2.2,4.91,34
1000960,200034,f,Manhattan,Midtown,40.81977,-73.97933,Entire home/apt,4,2,1.5,$228.86,30,22,1.51,4.98,277
1000961,200105,f,Brooklyn,DUMBO,40.65125,-73.92184,Private room,1,1,1.0,$96.09,1,29,1.06,4.96,241
1000962,200172,f,Manhattan,Harlem,40.7706,-73.97662,Entire home/apt,4,2,1.5,$383.22,2,19,0.9,4.67,258
1000963,200022,t,Manhattan,Greenwich Village,40.76633,-73.97658,Entire home/apt,3,1,1.0,$329.91,3,3,0.16,4.76,45
1000964,200287,f,Manhattan,Upper East Side,40.77049,-73.96105,Private room,2,1,2.0,$128.03,3,9,2.08,4.98,236
1000965,200391,t,Manhattan,SoHo,40.78431,-73.98142,Entire home/apt,2,1,1.2,$152.31,2,6,1.46,4.87,7
1000966,200105,t,Brooklyn,Park Slope,40.69314,-73.94038,Entire home/apt,3,1,1.0,$117.98,2,66,0.72,4.89,259
1000967,200149,t,Manhattan,Hell's Kitchen,40.75541,-73.9574,Entire home/apt,4,2,1.5,$299.69,5,22,3.88,4.87,270
1000968,200272,f,Brooklyn,Park Slope,40.68097,-73.92334,Shared room,1,1,1.0,$72.55,1,32,0.54,4.87,43
1000969,200276,t,Brooklyn,Williamsburg,40.68006,-73.95608,Private room,2,1,1.0,$125.08,2,11,0.49,4.66,237
1000970,200299,f,Brooklyn,Park Slope,40.67514,-73.93214,Private room,2,1,1.0,$66.57,1,15,1.15,4.87,166
1000971,200172,t,Bronx,Pelham Bay,40.83324,-73.8714,Entire home/apt,6,3,2.2,$111.02,2,15,1.83,4.8,75
1000972,200047,f,Brooklyn,Williamsburg,40.67487,-73.96144,Private room,1,1,1.0,$101.25,1,76,3.24,4.9,156
1000973,200114,f,Manhattan,Greenwich Village,40.77176,-73.96861,Entire home/apt,5,2,1.5,$126.58,2,82,1.63,4.74,200
1000974,200275,t,Manhattan,SoHo,40.80114,-73.96644,Entire home/apt,3,2,2.5,$184.10,2,16,2.36,4.73,233
1000975,200304,f,Manhattan,Midtown,40.78241,-73.98367,Entire home/apt,3,1,1.2,$180.16,1,60,2.56,4.96,231
1000976,200207,f,Brooklyn,Bushwick,40.69463,-73.9377,Private room,1,1,1.5,$166.40,1,13,2.72,4.84,211
1000977,200395,f,Manhattan,Harlem,40.7725,-73.95772,Entire home/apt,4,3,2.8,$123.59,3,22,1.63,4.69,153
1000978,200242,f,Brooklyn,Greenpoint,40.68659,-73.9564,Entire home/apt,5,2,1.5,$264.40,2,20,1.63,4.62,212
1000979,200301,f,Brooklyn,Brooklyn Heights,40.67668,-73.95159,Entire home/apt,2,1,1.0,$149.79,7,7,0.84,4.8,86
1000980,200196,f,Manhattan,Lower East Side,40.8226,-73.96322,Entire home/apt,5,2,1.5,$163.81,3,25,1.26,4.88,17
1000981,200164,f,Brooklyn,Crown Heights,40.681,-73.93711,Private room,2,1,1.0,$106.10,1,0,,5.0,190
1000982,200176,t,Manhattan,Hell's Kitchen,40.80379,-73.97245,Entire home/apt,2,2,2.0,$204.19,2,72,1.83,4.65,307
1000983,200343,f,Manhattan,Chelsea,40.77425,-73.95854,Private room,2,1,1.5,$90.71,1,51,3.03,4.87,53
1000984,200271,t,Brooklyn,Williamsburg,40.67558,-73.96025,Entire home/apt,6,4,3.0,$165.39,3,59,0.97,4.93,215
1000985,200110,f,Brooklyn,Bushwick,40.65923,-73.92126,Private room,1,1,1.0,$113.16,30,17,2.24,4.7,41
1000986,200172,f,Brooklyn,Bushwick,40.68017,-73.95304,Private room,2,1,1.5,$112.82,2,88,0.47,4.78,348
1000987,200352,t,Manhattan,Lower East Side,40.77958,-73.95909,Entire home/apt,4,2,2.0,$211.79,3,40,2.36,4.92,229
1000988,200202,t,Manhattan,Hell's Kitchen,40.7787,-73.99294,Entire home/apt,4,3,2.2,$175.66,1,68,0.65,4.74,229
1000989,200168,t,Queens,Astoria,40.73309,-73.77677,Private room,1,1,2.0,$98.56,2,6,4.57,4.53,181
1000990,200102,f,Brooklyn,Bed-Stuy,40.69532,-73.95259,Private room,2,1,1.5,$74.87,7,10,2.12,4.65,140
1000991,200086,f,Brooklyn,Park Slope,40.69724,-73.94101,Entire home/apt,3,1,1.0,$186.39,1,65,2.43,4.82,287
1000992,200142,f,Manhattan,Chelsea,40.80172,-73.96259,Entire home/apt,2,2,2.5,$339.75,1,35,2.9,4.64,338
1000993,200337,f,Brooklyn,Bushwick,40.65538,-73.918,Private room,2,1,1.0,$102.44,2,70,1.01,4.73,336
1000994,200213,t,Manhattan,SoHo,40.78388,-73.96255,Private room,3,1,1.0,$194.21,3,44,1.32,4.79,321
1000995,200051,f,Manhattan,Chelsea,40.76294,-73.96362,Entire home/apt,5,2,1.5,$329.69,2,33,0.91,4.6,81
1000996,200112,f,Queens,Sunnyside,40.74474,-73.76587,Entire home/apt,4,2,2.5,$246.45,30,3,0.9,4.95,166
1000997,200271,f,Manhattan,Chelsea,40.80411,-73.96289,Entire home/apt,3,1,1.0,$229.74,1,1,0.26,4.63,333
1000998,200065,t,Bronx,Riverdale,40.82163,-73.86282,Private room,3,1,1.0,$103.28,2,61,1.6,4.88,53
1000999,200344,f,Manhattan,Lower East Side,40.77421,-73.96768,Entire home/apt,5,2,1.5,$192.93,3,5,1.43,4.87,72
1001000,200183,f,Manhattan,Upper East Side,40.76486,-73.97435,Hotel room,2,1,1.0,$276.92,1,74,0.21,4.92,212
1001001,200332,f,Brooklyn,Park Slope,40.67044,-73.95242,Entire home/apt,2,1,1.0,$207.13,3,11,2.08,4.99,170
1001002,200010,t,Queens,Ridgewood,40.72013,-73.79694,Entire home/apt,4,2,2.5,$199.18,1,33,1.15,4.66,269
1001003,200234,f,Brooklyn,Bushwick,40.68249,-73.98168,Private room,2,1,1.0,$102.28,1,47,0.85,4.73,218
1001004,200298,f,Queens,Ridgewood,40.69255,-73.79998,Private room,2,1,1.5,$82.69,1,18,1.62,4.53,135
1001005,200244,t,Brooklyn,Brooklyn Heights,40.67523,-73.94136,Private room,2,1,1.0,$73.62,30,16,1.2,4.88,34
1001006,200351,f,Brooklyn,Park Slope,40.66728,-73.94406,Entire home/apt,2,2,1.5,$208.59,2,15,8.18,4.82,145
1001007,200267,f,Queens,Flushing,40.7301,-73.80592,Private room,2,1,2.0,$80.73,3,1,4.09,4.69,182
1001008,200118,t,Manhattan,Chelsea,40.7983,-73.96855,Private room,2,1,1.0,$162.90,2,0,,5.0,77
1001009,200144,f,Brooklyn,Greenpoint,40.6864,-73.94317,Entire home/apt,3,1,1.2,$366.63,2,21,0.38,4.94,307
1001010,200381,f,Manhattan,Harlem,40.81466,-73.96225,Entire home/apt,4,3,2.2,$182.26,2,17,1.83,4.77,252
1001011,200201,f,Staten Island,St. George,40.57218,-74.13789,Entire home/apt,4,3,2.8,$144.71,30,11,2.31,4.84,327
1001012,200239,t,Bronx,Mott Haven,40.82024,-73.86301,Entire home/apt,2,2,1.5,$172.13,3,15,3.65,4.95,235
1001013,200334,t,Manhattan,SoHo,40.78789,-73.96923,Private room,1,1,1.5,$114.74,3,20,1.56,4.88,321
1001014,200246,f,Brooklyn,Greenpoint,40.67319,-73.95938,Entire home/apt,5,3,3.2,$275.90,1,25,1.74,4.95,336
1001015,200346,t,Bronx,Mott Haven,40.83296,-73.86327,Shared room,1,1,1.0,$25.00,2,61,0.49,4.87,76
1001016,200008,f,Manhattan,Harlem,40.7664,-73.94465,Private room,1,1,1.0,$177.37,2,11,0.43,4.87,72
1001017,200152,t,Brooklyn,Park Slope,40.63859,-73.94905,Private room,2,1,1.0,$68.43,30,170,0.59,4.8,26
1001018,200392,t,Queens,Long Island City,40.72986,-73.78729,Private room,2,1,2.0,$75.03,1,21,0.43,4.84,37
1001019,200211,f,Manhattan,Harlem,40.76936,-73.95419,Entire home/apt,2,1,1.2,$649.97,1,21,1.45,4.86,253
1001020,200367,f,Brooklyn,Brooklyn Heights,40.65729,-73.95269,Entire home/apt,4,2,1.5,$155.16,2,78,1.23,4.77,85
1001021,200158,f,Manhattan,SoHo,40.79241,-73.9556,Entire home/apt,5,2,2.5,$257.70,1,69,1.41,4.97,356
1001022,200058,t,Bronx,Riverdale,40.82374,-73.82512,Private room,1,1,1.0,$73.58,1,38,1.57,4.9,358
1001023,200086,f,Staten Island,Todt Hill,40.56604,-74.16988,Entire home/apt,2,2,1.5,$163.86,7,18,3.63,4.54,30
1001024,200055,t,Bronx,Pelham Bay,40.85234,-73.87002,Private room,1,1,1.0,$62.58,2,35,3.56,4.81,204
1001025,200201,f,Brooklyn,Bed-Stuy,40.67076,-73.93527,Entire home/apt,4,2,1.5,$108.95,7,72,1.93,4.91,192
1001026,200122,f,Queens,Long Island City,40.70529,-73.82043,Entire home/apt,4,2,1.5,$251.53,5,12,0.77,4.94,229
1001027,200108,t,Queens,Long Island City,40.71924,-73.77873,Entire home/apt,3,2,1.5,$114.73,1,0,,5.0,180
1001028,200304,f,Manhattan,Hell's Kitchen,40.77479,-73.94721,Private room,2,1,1.0,$158.64,2,52,0.35,4.47,244
1001029,200132,t,Queens,Ridgewood,40.74622,-73.79066,Private room,1,1,1.5,$80.80,1,61,1.92,4.87,39
1001030,200392,f,Manhattan,Midtown,40.7882,-73.96697,Entire home/apt,2,2,2.0,$367.33,30,14,1.37,4.83,328
1001031,200385,f,Brooklyn,Bed-Stuy,40.6806,-73.94969,Entire home/apt,5,2,1.5,$286.73,2,49,1.14,4.93,156
1001032,200198,f,Manhattan,SoHo,40.77935,-73.98725,Entire home/apt,4,3,2.2,$182.90,2,4,2.39,4.87,167
1001033,200047,f,Manhattan,Upper East Side,40.74995,-73.95464,Hotel room,4,1,1.0,$280.51,2,18,1.35,4.7,157
1001034,200228,t,Manhattan,Upper East Side,40.78546,-73.97111,Private room,1,1,1.0,$154.30,2,0,,5.0,129
1001035,200245,t,Brooklyn,Bed-Stuy,40.68418,-73.95663,Entire home/apt,4,3,2.2,$188.32,1,6,0.36,4.78,81
1001036,200203,t,Manhattan,SoHo,40.76808,-73.97546,Private room,2,1,1.0,$68.44,2,43,1.49,4.81,155
1001037,200261,f,Brooklyn,Bed-Stuy,40.69872,-73.96173,Entire home/apt,4,2,1.5,$173.78,3,12,0.24,4.87,174
1001038,200178,f,Manhattan,Upper East Side,40.74369,-73.97902,Shared room,1,1,1.0,$51.96,5,31,2.24,4.81,287
1001039,200024,t,Manhattan,SoHo,40.80024,-73.99719,Entire home/apt,4,2,2.0,$232.80,2,45,0.37,4.85,87
1001040,200175,f,Brooklyn,Bed-Stuy,40.6605,-73.94025,Private room,1,1,1.0,$62.81,2,2,1.61,4.87,101
1001041,200274,t,Brooklyn,Crown Heights,40.71675,-73.96457,Entire home/apt,3,1,1.0,$290.48,7,19,0.74,4.75,247
1001042,200340,t,Manhattan,Chelsea,40.76215,-73.96612,Private room,2,1,1.0,$252.95,1,37,0.66,4.66,205
1001043,200261,f,Brooklyn,Williamsburg,40.69627,-73.95356,Private room,1,1,1.0,$102.94,7,67,0.77,4.71,88
1001044,200286,f,Queens,Flushing,40.70388,-73.78839,Private room,2,1,1.0,$97.63,1,25,1.19,4.98,344
1001045,200001,f,Brooklyn,Williamsburg,40.68742,-73.91752,Private room,2,1,1.0,$129.80,3,44,0.44,4.79,287
1001046,200086,t,Manhattan,Chelsea,40.79295,-73.95878,Private room,2,1,1.0,$335.98,2,33,0.39,4.43,309
1001047,200338,f,Manhattan,Greenwich Village,40.77917,-73.93458,Entire home/apt,4,2,2.0,$190.34,2,3,2.04,4.69,95
1001048,200069,t,Queens,Ridgewood,40.72223,-73.80408,Entire home/apt,2,1,1.2,$148.31,7,13,0.15,4.85,158
1001049,200031,t,Manhattan,Chelsea,40.81024,-73.99331,Entire home/apt,6,3,2.2,$205.09,1,0,,5.0,113
1001050,200198,f,Queens,Ridgewood,40.70049,-73.79311,Hotel room,4,2,1.0,$106.36,2,13,0.19,4.55,23
